rms,peak,kurtosis,skewness,crest_factor,shape_factor,impulse_factor,clearance_factor,std,env_BPFO,env_BPFI,env_BSF,env_FTF,env_shaft,spec_centroid,spec_entropy,label,load,rpm
0.13534425291381422,0.436950499001996,2.9204267558400234,0.003703348151816099,3.2284377769645043,1.2484372851313112,4.0305020934889315,4.748527170806105,0.13453086904207634,0.029882060487649697,0.029964559650592713,0.004426567367582041,0.03091595444108086,0.040531395341509346,302.6283140955814,4.497558340206494,ball,0,1797
0.14151757489083613,0.5579646706586827,3.0351998932878272,-0.009595584160327474,3.9427235174789113,1.2527675142750938,4.9393159404660105,5.817149715314469,0.14072865274374763,0.03079889464626126,0.01492457711119879,0.06513791877289149,0.04797357382508934,0.0914543781007121,280.51985574271873,4.402451284561164,ball,0,1797
0.13522313998107058,0.5579646706586827,2.98383787961323,-0.012315199178339883,4.12625139999552,1.2457716286743623,5.140366926892288,6.03351339177667,0.13437466409957768,0.04551613035924886,0.027537600662307978,0.06923822736878911,0.04648765272889717,0.09009475383972779,301.2581503259304,4.573370887423154,ball,0,1797
0.13356467172554212,0.4736608383233533,2.857378919510818,0.018997438345234784,3.546303316618516,1.2465324940358455,4.42058231787207,5.209672827454953,0.13272727374330226,0.011225899239294436,0.04048742590704823,0.005788561684922918,0.0568319334968965,0.0543798085701592,356.45727928352824,4.687848567243092,ball,0,1797
0.13349646002720023,0.4736608383233533,2.8222012438055795,0.038953305777664475,3.5481153449825094,1.2486761750799331,4.430447097715177,5.239873921517065,0.13270532826251352,0.03383327546024408,0.00967296473332308,0.04847725447470622,0.0803802401100225,0.07659118555089725,261.165071966477,4.3400858277026195,ball,0,1797
0.13869180606258957,0.445721996007984,2.8957927974314837,0.016341462263626844,3.213758683096507,1.249963587731005,4.017081333624979,4.752243101016268,0.13792293077775786,0.06662799004203959,0.03466720513795222,0.030543901510188796,0.031444663425375795,0.04891939617814621,332.13757513578065,4.7493365721531235,ball,0,1797
0.14085398886231407,0.445721996007984,2.9304926871526558,-0.004805479985592905,3.1644257972962406,1.252774172042656,3.9643109081982195,4.698486247245363,0.14009123967380746,0.07866505119193097,0.05444921677524517,0.06831439167609252,0.07262429836461726,0.04861455514456153,275.28886675289147,4.4632998254337295,ball,0,1797
0.13605572373573446,0.4819450299401198,2.795539947603805,-0.03513277647479842,3.5422620725329983,1.2471740154009414,4.41781721260344,5.22344536566536,0.13527843617483448,0.06490789885867522,0.07666122756751295,0.014374145392486262,0.07879083892341808,0.03392868449785684,356.87750375653604,4.541060382233938,ball,0,1797
0.14873528604144393,0.5157315369261477,2.70488370909438,-0.019794991880347064,3.4674457598612016,1.237231707798734,4.290033839172554,5.025961965956087,0.14801617359747715,0.028269935670345192,0.024475292703696416,0.017444214578761733,0.0868205145221792,0.03179552914518126,310.3350177312666,4.520854338807416,ball,0,1797
0.14852987391047523,0.5157315369261477,2.8362466969118167,0.02807555689844147,3.4722411279834473,1.2519159672986018,4.346954110433385,5.126861232297532,0.1478448227521067,0.06527771579912421,0.04246130235615452,0.02800538315153641,0.03361206994439443,0.10699825356190776,305.6868637453469,4.572769937393602,ball,0,1797
0.13813624583775802,0.5670610379241517,3.0909752383073705,0.05146299261369281,4.105085051972304,1.265066285587122,5.193204698717819,6.171326936096324,0.13739110205375385,0.043555991509947115,0.03253852318593623,0.07854487713018038,0.031679170548438926,0.09886828766443831,316.396316548018,4.580053887377785,ball,0,1797
0.14037153134418082,0.5670610379241517,2.981248161877269,0.02956022568171269,4.039715407348226,1.255169037570239,5.070525699898939,5.9950220398671625,0.13962855800140006,0.12055775669953052,0.03800804768964239,0.042198984512134566,0.0553144375488168,0.09005735450772182,339.90040328316775,4.518875692946385,ball,0,1797
0.138602052834258,0.42460542914171656,2.8229145088619427,-0.02840392386622163,3.063485860844102,1.2427727167077034,3.807216645876862,4.464969861765699,0.13790141387481905,0.05206534542286436,0.04093577155938306,0.038025103682852605,0.07392060032042967,0.08944219085350177,296.54164832273733,4.450401608439865,ball,0,1797
0.13810243271487277,0.5193051097804391,3.1185033791885886,0.0038264168954026995,3.760289370518186,1.259134619157626,4.734710524469886,5.616541716827637,0.13743437767351827,0.06431946270614851,0.07389412216541881,0.005297438516099581,0.04625070569862495,0.0515097046928182,331.39044576739616,4.583250621949887,ball,0,1797
0.143305850467327,0.5193051097804391,3.0597949602923187,0.014069851729115887,3.623753727338843,1.257543552727814,4.557028136488347,5.405336540748761,0.1426950175243821,0.04291304911722417,0.023871928008297308,0.03849924329312046,0.022624411763868202,0.07583548182930673,259.7549843972278,4.381301393913564,ball,0,1797
0.14109001204994615,0.5920760479041917,3.0787036142878814,0.005133815857231941,4.1964419685115315,1.254856574722356,5.2659327946275205,6.215044170834559,0.14046750476692568,0.17417208921682603,0.03689579343845507,0.04422401896536177,0.01822294086507443,0.10366577356098176,312.79016283381105,4.429233963116682,ball,0,1797
0.13750044598831948,0.5920760479041917,3.1347661551446864,0.058242885455050235,4.305993654409586,1.2572946744929407,5.4139028900895685,6.396092800673899,0.1368320524209914,0.14523751733572546,0.04229452275552741,0.07730743411301652,0.03221823864914946,0.05560440328221376,334.78937617336936,4.556866279129289,ball,0,1797
0.1352014138687464,0.4954271457085829,3.1190712300556287,0.022728710647701985,3.6643636448176777,1.2591989716200804,4.61416293319643,5.461336082443269,0.1345133411881459,0.11527653203593825,0.040856702949276055,0.01434218980013006,0.013448543883529427,0.02826034650692747,368.8417309579693,4.656604257856628,ball,0,1797
0.14002629393648366,0.4954271457085829,2.944544263202424,-0.002669787694260461,3.538100822216362,1.2506344890811498,4.424870914110156,5.217257474422582,0.13940087314543861,0.05966766184996665,0.057288552147620936,0.03162035641055683,0.06601692658503515,0.06181011296190971,322.0112926478967,4.537293936353604,ball,0,1797
0.1427358711969291,0.44929556886227545,2.770009182732564,0.007152173933699924,3.147741104563643,1.2435088119897855,3.9142438013873506,4.602073253834931,0.1421185174887501,0.0799368257871352,0.022681243383792835,0.06968693384690802,0.020992337763084803,0.09789184473864043,291.914649003181,4.5101398182967944,ball,0,1797
0.1360043227057861,0.4756100598802395,3.038295106126253,-0.012198136707773307,3.497021641798194,1.2581368392410028,4.399731755169363,5.19857856008589,0.13530400282404748,0.05588229149072839,0.04957426165950119,0.10226457490497053,0.02045584772302405,0.0878941660760066,305.0605565886872,4.485799483825061,ball,0,1797
0.1357662148420748,0.4756100598802395,3.0272191416428504,-0.002126705629148088,3.5031547460719588,1.255367709332461,4.3977473490134935,5.177338804575172,0.1350691616758555,0.13042537221387812,0.054233257625336664,0.035129263829051245,0.015881887874661403,0.14013669399640294,325.3377110344774,4.501707724257776,ball,0,1797
0.13747080824825844,0.46423960079840315,2.8663650943998853,-0.003231884985084209,3.377004956281578,1.2476593245710397,4.213351722827327,4.956260501896825,0.13679732256446567,0.050477083225342195,0.07246099478921124,0.025576559483768253,0.13556674403748606,0.06725365197449149,296.4741477672679,4.42271069338499,ball,0,1797
0.14248127984154618,0.46423960079840315,2.760476947732214,-0.04733657670997545,3.2582497947427567,1.24533345687146,4.057607480237722,4.786015374304254,0.14184247123069593,0.06694904498804888,0.035702329847483595,0.05473299450853893,0.028835622516162895,0.059215129839825374,328.0557802974992,4.609410739802231,ball,0,1797
0.1393112859164027,0.46423960079840315,2.871290687916172,-0.052053867014785385,3.332390464595826,1.2520392302886436,4.172283592313773,4.930838800489318,0.13867905187069787,0.07080365247817749,0.017656302400519793,0.03199041052740333,0.14148723938491692,0.12005752559465524,271.8477823258255,4.4100297571391796,ball,0,1797
0.1395187348201296,0.46423960079840315,2.821861956680942,0.017552094037222268,3.3274355691148596,1.2401353942697873,4.1264706214115705,4.83039396888882,0.13887786201315536,0.1159110526710892,0.012367116804981046,0.040700796641768344,0.08301426367871753,0.17764337550968287,275.768384346763,4.256114347741067,ball,0,1797
0.1460879184040057,0.4419859880239521,2.6467696757996535,0.005043029600228829,3.025479402079241,1.2312461711016074,3.725109929556846,4.353205413801279,0.14547908639664187,0.04785397885514239,0.10452085391703199,0.04224826570855833,0.02678692971932118,0.01833833826552757,354.52214921873605,4.60129217984006,ball,0,1797
0.13995233614674293,0.4419859880239521,2.7707831853426415,-0.02867123125000854,3.1581179721110235,1.2400014497417224,3.916070863873058,4.600772076089515,0.13933787259896,0.038943086134340575,0.025529256852132812,0.03079300820588974,0.14324654262261802,0.05656612882652066,284.57337423383495,4.463379472674623,ball,0,1797
0.1312100109588154,0.4337017964071856,2.936303662543805,-0.021910781151880117,3.3054017238312494,1.2536936972336112,4.143961307992352,4.913436823239127,0.13057960235744462,0.08284793649286083,0.04715825757395725,0.03641010057191296,0.07248635184699442,0.06762198581965462,324.0124035673762,4.618478652327313,ball,0,1797
0.1283546958430802,0.4423108582834331,3.018733806536017,-0.04081873892696069,3.446004490744767,1.2636936802744263,4.354694097151455,5.196401955911534,0.12773161638584832,0.09001844699217008,0.014451362156086379,0.029556990895201304,0.028568097388352413,0.11193667718432855,294.8436826031598,4.373147028635377,ball,0,1797
0.13684067127475236,0.6070200798403194,3.0781681405416066,-0.042628802486358024,4.435962453162249,1.252362558011784,5.555433285086503,6.554723111708302,0.13624061274632812,0.07459067329344875,0.06666172431629848,0.020785071028721732,0.04091974653435404,0.08535874193137641,314.8724045590156,4.56124815069821,ball,0,1797
0.14070881603491817,0.6070200798403194,2.9055796706210555,-0.03672714215197095,4.3140159724582,1.2406585465697215,5.352220786268553,6.27344349969535,0.14012630802510018,0.09358224854168236,0.056993220302623965,0.050605570998364796,0.09321901267508216,0.12387781440949086,297.8756058439485,4.4941629343255,ball,0,1797
0.13535037142931863,0.46277768463073854,2.894901772870919,-0.04740326981336949,3.419109085137648,1.245707675927001,4.2592104321877144,5.0060384270269305,0.13478251321806473,0.12216937325804741,0.0604735173895621,0.03834833239177221,0.07829702522811342,0.06322976361812399,288.6834361610754,4.359081699795694,ball,0,1797
0.1347950739377463,0.5297009580838323,3.0892759628973048,-0.05347523051712843,3.9296759340661747,1.252776164198804,4.9230043432237744,5.801290771760682,0.13424510133053238,0.05216613371908746,0.07427296345167186,0.043199122500595696,0.11832869814868022,0.0806063285870507,283.1253420669787,4.490930516012691,ball,0,1797
0.13860629139592903,0.5386348902195609,3.3548293117038877,-0.06808064252326139,3.886078220511288,1.2685085802351783,4.929523566183622,5.87061758642853,0.13806720162392655,0.0317475232890372,0.03722723047522342,0.01833434297986075,0.06562200199701662,0.14160470665562477,288.73352878452164,4.421973138317648,ball,0,1797
0.13896717014160873,0.5386348902195609,3.1452504855899717,-0.029175676446105272,3.8759866065538167,1.2571785354507208,4.872807165453937,5.780203145498895,0.13842791018609787,0.07339477528863768,0.03494905943435518,0.06313983097373252,0.07476813975621552,0.06821336181502961,271.07986346348133,4.44874829208048,ball,0,1797
0.14181966232807758,0.4479960878243513,2.753582421352925,0.018954793027738868,3.158913795662427,1.2393883157982346,3.9151208489578644,4.597599122501574,0.14127957412674969,0.079136854368711,0.03715405238163373,0.023672904284778532,0.0483766899137848,0.0352906688181234,329.8614402324371,4.539048315108942,ball,0,1797
0.14612370999340446,0.5495180439121756,2.9308635784948813,-0.0071574778862349584,3.7606357239148873,1.251642439424297,4.706971271266987,5.560718114381434,0.14560618843752043,0.05791968927655059,0.03405684027340802,0.04930344533904661,0.0305023622059496,0.13408494369307933,288.1055219359113,4.489182363477678,ball,0,1797
0.13944301996553063,0.5495180439121756,3.0493853347232296,-0.03931379217487325,3.940807105640804,1.2605842830784562,4.967719500014699,5.906070301956668,0.13891701290246058,0.12197593351336032,0.049577554247911125,0.07444522445996865,0.03327427020248485,0.05334528016512546,314.06404350309066,4.490776639381869,ball,0,1797
0.13637903131454207,0.4346764071856287,2.973464289250881,-0.004840597368009202,3.1872671553378256,1.264769413256274,4.031158009947615,4.813311049814534,0.13583038886881407,0.02794544912202392,0.04310821813598692,0.027961554407938256,0.056473208288922924,0.05910530781602072,290.3375601254599,4.4959966283193875,ball,0,1797
0.13816635518484185,0.42947848303393216,3.080495793560651,0.013913191810543114,3.1084158112108176,1.2721819965263301,3.9544706327401897,4.732639777646665,0.13761268470893248,0.10937489584036778,0.04648186165241996,0.0478797165657223,0.05378580053534227,0.10256984042521454,302.3867064968798,4.438010700294363,ball,0,1797
0.13675633291955772,0.43288962075848303,3.040869842082146,-0.02072334332383382,3.1654082229092504,1.2651575192159363,4.004740014601594,4.771572265502424,0.136198936375238,0.09933626408271952,0.04876067185930475,0.06271143056496424,0.06772391443046359,0.09287286337412234,276.3768412773781,4.501292774962433,ball,0,1797
0.13660543636026085,0.4644020359281437,2.9777155422160475,0.017943853081186796,3.3995867829403634,1.261782122085289,4.2895378251915925,5.111377526904085,0.13605964999058764,0.06852180722269678,0.06981876303001767,0.021750227049438936,0.04525972193666985,0.08573345832262803,310.241806607209,4.522422225109857,ball,0,1797
0.13646066330446915,0.4644020359281437,2.8545649371699913,0.004296817877274941,3.4031934528412506,1.2460834753705385,4.240663125074688,5.001787147630992,0.1359308680630752,0.04836218578878223,0.0407789265663744,0.05543016402246224,0.03349023082460554,0.10267624997557065,295.2844523879483,4.518756965178974,ball,0,1797
0.13423416101602106,0.4231435129740519,2.702583651129112,-0.05203255750979645,3.1522788966032946,1.2279142202107727,3.8707280832095097,4.506597676315641,0.13371972935375198,0.10148202185878707,0.025460439657855185,0.03663381745786357,0.033123516815234635,0.02133193066132786,370.80208882817914,4.704698139491839,ball,0,1797
0.1355663551913864,0.4699248303393213,2.9400532105906767,-0.01577675097770274,3.4663824197080673,1.2468899760008496,4.322197492119559,5.079529199183304,0.13503047971598,0.052472922397743094,0.03627676508815567,0.030312870379754876,0.10783159082823535,0.06872149293520102,324.1408545823903,4.56385806637927,ball,0,1797
0.1350941225790601,0.4699248303393213,2.922305473930311,0.01052853011304075,3.4784994444470434,1.2527905996974147,4.3578314050559355,5.160398281495709,0.1345356345357568,0.07633242063312717,0.05965898101574854,0.07539244589243214,0.04041796298427385,0.08605976449185329,288.44386210816873,4.505008235526468,ball,0,1797
0.13137762324500712,0.4405240718562874,2.767022623687533,-0.036158593781281216,3.3531134220227954,1.2406523883188743,4.160048175336654,4.890963096779488,0.130851541911214,0.07056718278333828,0.09960664789532786,0.029445535044675883,0.023478517686398387,0.04102252837124227,336.16887491497664,4.646366434627666,ball,0,1797
0.13518515112303592,0.44848339321357283,2.8527470304070284,-0.03144651298215301,3.3175492240667404,1.2441025989993975,4.127371611969866,4.841098636339115,0.13467611377996724,0.07853501129566297,0.03907229324172124,0.03687178650852108,0.06082626239342257,0.08065828081598606,290.7458572522566,4.469769081189665,ball,0,1797
0.13297617486128857,0.44848339321357283,2.9324766943107425,-0.03326484091782868,3.372659754135651,1.2505114837536473,4.217549753340384,4.965899510462934,0.13241997329068816,0.12717491508060866,0.06143285060605356,0.0437659430224699,0.02695206188489894,0.05987217190540105,328.6101809637904,4.5914856487432445,ball,0,1797
0.1327673117306265,0.4650517764471058,3.0234369998292854,-0.05156901919203551,3.5027580990014773,1.2546431450171716,4.394711437565583,5.188693198766573,0.13219825773599295,0.08334584253319206,0.02999066509742723,0.029341459107000614,0.06486171079762289,0.09684113633491455,268.11766376977226,4.498248884355285,ball,0,1797
0.14257068358631364,0.5790812375249501,2.8915126475324904,-0.015667308819228246,4.0617132706274,1.2453128794188395,5.058103848418719,5.962292607312765,0.14206361578631158,0.06198678289135284,0.06726789127500289,0.040499442586127817,0.08084729097782403,0.10887628681042728,291.05895631090374,4.520019676567788,ball,0,1797
0.13636639438004905,0.5790812375249501,3.0148422478438777,-0.003141654950483851,4.24650985426122,1.2535397392977494,5.323168855635934,6.303245861499753,0.13586970887904412,0.08851147853233239,0.049016967061660074,0.11083032736843966,0.031920486326441566,0.0852636581955373,313.9632633900185,4.553011796439943,ball,0,1797
0.13022861200730393,0.4598538522954092,2.964410050100554,-0.03472987077044089,3.5311276470459356,1.253144757888351,4.425014100330242,5.239814402767144,0.12969980766090974,0.027985312553845596,0.11866340239269552,0.029544709907403773,0.04585570286585499,0.06054376836585541,302.01291974123944,4.562015542246053,ball,0,1797
0.1384059127600434,0.48535616766467066,2.834483520758763,0.010522278103827668,3.506758909253686,1.244999230667475,4.365912144157153,5.149398344400377,0.13790023441592442,0.09078072198222842,0.021258979982595815,0.07734496304815272,0.05997039762738701,0.07679160847137692,295.22452116790566,4.448059214082451,ball,0,1797
0.1344627376215165,0.48535616766467066,2.9346839315122697,0.046163774884490597,3.609596057986289,1.2555217689077132,4.531926427765254,5.368957214800453,0.13396928164990285,0.1240855401735046,0.012513841459363306,0.06008940309147182,0.020461358348513727,0.05939424250311728,350.0242161437392,4.580533103263786,ball,0,1797
0.13134328756541971,0.4078746107784431,2.9290587586386634,0.03944164726691926,3.1054088742470998,1.2594329710319938,3.911054324762144,4.643282105811834,0.13084150774710201,0.0930818305842998,0.05976087862095071,0.0417989063515499,0.042171710526156356,0.04826294426684168,323.06765830319347,4.5656622018002455,ball,0,1797
0.1440228388562654,0.5105336127744511,2.8480706911454985,0.03446259775848465,3.5448100928212014,1.2473481850014234,4.421612435455253,5.2174284608555075,0.14355728026794817,0.08075436312961125,0.014118451500799593,0.06022585945836139,0.0432054229136259,0.04830624278894603,316.59185153998783,4.504705422575744,ball,0,1797
0.1441367943609933,0.5105336127744511,2.7834472138693216,0.018191772788583003,3.5420075424725352,1.2374833578640232,4.38317538723861,5.149778628709384,0.14364597720348046,0.05854087799778132,0.02051772404381279,0.05229335527654528,0.06719028234931768,0.08062135432734825,293.30108130063593,4.56643119124273,ball,0,1797
0.1448647565978211,0.49136626746506984,2.8567701853278265,-0.005254813323363316,3.391896545473921,1.245597579898125,4.224938128307127,4.982890135749737,0.1443821427440621,0.06254354971229129,0.045012572554321395,0.03172588270605498,0.0803171268576026,0.10944569917034856,293.7221634498173,4.57357493519464,ball,0,1797
0.13775656391028826,0.470737005988024,3.023167478136223,0.005064407407612462,3.417165706126235,1.2553185256672674,4.2896314161751325,5.066219052282368,0.1372713043423757,0.03193142700101723,0.04821453307539259,0.03272185701277477,0.04376909575290687,0.05089212585435355,329.2468156607922,4.641868293105057,ball,0,1797
0.13442682267904196,0.5160564071856288,3.3242456626341537,0.012146564905311507,3.838939260044606,1.268640496082966,4.870233807295364,5.784768872969875,0.1339292186418603,0.03327836016134844,0.04042039415104027,0.025831625031146364,0.04172342072671327,0.046159534902058985,344.3855546079578,4.712468359335051,ball,0,1797
0.14015854930788094,0.5160564071856288,3.2406712136632088,0.044990454606295666,3.6819474069471667,1.2675535432397425,4.6670654816982635,5.550578228949999,0.13968834751541015,0.07462197438940973,0.019823192073542217,0.06035965004332374,0.08647617691682229,0.049855755467945795,242.42837773980605,4.20614894633681,ball,0,1797
0.13756549799257753,0.4661888223552894,2.9657072506893822,0.0572660939823395,3.3888498872038615,1.247600881267476,4.2279321057587245,4.971158899705052,0.13707850536745578,0.1468927555191887,0.0317745634854852,0.07947354764877626,0.046290444611546404,0.07224441231059395,333.35555927490236,4.564365573855807,ball,0,1797
0.1349036298473858,0.4661888223552894,2.9018052690813394,0.013983259146848016,3.4557174101444192,1.2405600770414262,4.287025056562158,5.019745029959876,0.13442491914472107,0.044909609463967035,0.039095255921210006,0.025010350637763173,0.0876429499234785,0.09003159386402701,291.4988062589439,4.542574338874948,ball,0,1797
0.14167347391096966,0.4523818363273453,2.872167682563028,0.02580234410159006,3.1931301170156297,1.247930989562295,3.9848060267284815,4.693683012874485,0.14123053618170894,0.10069185709808913,0.03179071467184282,0.04942377159570258,0.029606362974177933,0.13599200715717294,264.37663464491715,4.25430976210493,ball,0,1797
0.14652133297138045,0.4523818363273453,2.837298644748333,0.004364518417257864,3.087481031964865,1.2486943278960312,3.8553200521011117,4.549425679432527,0.14607764178667076,0.0943090473850598,0.031915602639201,0.10942202599127807,0.030427019407592303,0.07250924499538144,335.9275590159688,4.596485278462027,ball,0,1797
0.14273626364823203,0.5391221956087824,3.0122857665737377,-0.00921212247955314,3.7770513381058377,1.2548081304709637,4.739474728261437,5.60552446447193,0.142308310370853,0.029708160397211025,0.049568595441445276,0.037331081246877645,0.11843097086550278,0.14572824661385592,285.34097763736736,4.458279277093586,ball,0,1797
0.1358617365406593,0.5391221956087824,3.1450129294150697,-0.0045395425994364325,3.96816800179379,1.2590987146198784,4.996315230454293,5.898958499304253,0.1354361782504477,0.028921687774764688,0.03972232897779544,0.041803953904680675,0.0737243347424687,0.12003323760936566,256.11713006919035,4.463382845888747,ball,0,1797
0.13482051681620386,0.44166111776447103,2.8419949564718707,-0.022346864496992434,3.2759191864437986,1.2434425109637222,4.0734171789059115,4.769717754086295,0.13436882683889334,0.0797148117851349,0.021237274639612877,0.09906208502743513,0.0175356741915496,0.05386130115435602,326.20996887904266,4.553899898532296,ball,0,1797
0.14107520844025356,0.46959996007984034,2.7909759752712553,-0.013469601767325343,3.3287206538398952,1.2403223866450441,4.128686745845351,4.84382224614075,0.1406226442007055,0.033336294138264805,0.02985466742132445,0.07407243388652734,0.028820243571506064,0.14283892644826374,305.17423017638964,4.534570418701601,ball,0,1797
0.14143149593341056,0.47187405189620757,2.8903547377765744,-0.004847919947917744,3.336414203795013,1.2418891151556788,4.143456483343827,4.858100739237669,0.14098602665591092,0.12256756269038628,0.05522577997934464,0.06143032457562603,0.04611691591351654,0.09341915076861027,253.60704307332884,4.294438095009814,ball,0,1797
0.14021570908991596,0.5236908582834332,2.9682113142326982,0.009978979680883031,3.734894340174157,1.2397996367692827,4.63052064631957,5.4154055814504005,0.13981097116638155,0.04824769663452375,0.06306111979681947,0.02142828569948938,0.0310896306240546,0.07533689878624436,362.5807294048629,4.691873038413903,ball,0,1797
0.14284883574745824,0.5313253093812376,2.93848145775142,0.010529589504739,3.7194934533492803,1.23778580339216,4.603936192365818,5.382121331208988,0.1424307010592925,0.052921501337764,0.024332361081092622,0.019821328418657833,0.10011304020634439,0.11767777085915412,257.4753676074244,4.400096754477603,ball,0,1797
0.14086542039764444,0.5313253093812376,2.8243050783250707,0.013540488348358417,3.7718647193993853,1.2382292739842091,4.670433313068553,5.46395570845162,0.14040107875494012,0.07277559765322723,0.009997713614863265,0.0538217951614146,0.0491544530951839,0.04894415168437428,310.517934807562,4.531568723765319,ball,0,1797
0.14026102382668065,0.4460468662674651,2.7316809071835912,0.02643732492820369,3.1801198515322504,1.2407650413516953,3.9457815390897593,4.62863941282191,0.13981175523810163,0.16550231571260485,0.01328622069286616,0.10807395653249995,0.015777809611841144,0.07819445395954326,320.19899764478384,4.419030828202669,ball,0,1797
